kodeId:ID,nama,:LABEL
Q109697640,Patricia Aneta Bawole,Politikus
Q109694891,Patricia Rina Fitria Oktaviani,Politikus
Q108894858,Patrika Susana,Politikus
Q109541146,,Politikus
Q108896571,Paul Serak Baut,Politikus
Q100382817,,Politikus
Q108895801,Paula Sinjal,Politikus
Q112897218,,Politikus
Q109444609,Paulus A. Kurniawan Budhi,Politikus
Q136235879,Paulus Henuk,Politikus
Q109861409,Paulus Kastanya,Politikus
Q109861848,,Politikus
Q109450396,Paulus M. Pangau,Politikus
Q109450152,Paulus Moa,Politikus
Q109695612,Paulus Sanjaya,Politikus
Q134617762,,Politikus
Q109861511,Paulus Semuel Puttileihalat,Politikus
Q112896178,,Politikus
Q110104294,Paulus Soliwoa,Politikus
Q109861721,,Politikus
Q120202109,Paulus Ubruangge,Politikus
Q109450202,Paulus Victor Rolland Mella,Politikus
Q109695209,Paulus Widiyanto,Politikus
Q109541944,,Politikus
Q112897509,,Politikus
Q12503831,Paundrakarna,Politikus
Q109693704,Pdt Djufri Kantohe,Politikus
Q112897135,,Politikus
Q112897184,,Politikus
Q109692621,Pdt Sabar Manik Sth,Politikus
Q109719468,Pdt. Dr. Mv. Manurung,Politikus
Q109693561,Pdt. Edi. Oloan Hutauruk,Politikus
Q97590745,Pdt. Elion Numberi,Politikus
Q109692866,Pdt. Julianus Doha,Politikus
Q109697582,Pdt. Karel Silitonga,Politikus
Q109695581,Pdt. Misterlian Tomana,Politikus
Q109695874,Pdt. Robby S. Rumbayan,Politikus
Q97590567,Peggi Patrisia Pattipi,Politikus
Q109425885,Peni Lisdayanti,Politikus
Q19747155,Peni Suparto,Politikus
Q109695343,Penni Ardianti,Politikus
Q109703220,Pensong,Politikus
Q109696459,Pepen Adriyanto,Politikus
Q123711877,Pepep Saepul Hidayat,Politikus
Q109692770,Peranita Sagala,Politikus
Q56399371,Percha Leanpuri,Politikus
Q97307339,,Politikus
Q109718392,Perimaizon,Politikus
Q107296576,,Politikus
Q109541191,,Politikus
Q109541613,,Politikus
Q51417348,Perry Warjiyo,Politikus
Q109426376,Pertiwi Awilda,Politikus
Q109694384,Pery Mulyadi,Politikus
Q109697179,Pesta Ria,Politikus
Q109695878,Petor Makentur Mogot,Politikus
Q127324035,,Politikus
Q97307859,,Politikus
Q109861940,Petrus Izaach Suripatty,Politikus
Q109437060,,Politikus
Q109697946,Petrus M. Tangkilisan Jr,Politikus
Q109442650,Petrus Mote,Politikus
Q109861476,,Politikus
Q109442733,Petrus Pogolamum,Politikus
Q109443913,Petrus Sa,Politikus
Q108895188,Petrus Selestinus,Politikus
Q109693705,Ph Hutadjulu,Politikus
Q109697536,Philips Habib,Politikus
Q109696005,Philomena Igo Sear,Politikus
Q28155006,Phoa Liong Gie,Politikus
Q109692951,Pia F. Megananda,Politikus
Q65204856,,Politikus
Q134519198,,Politikus
Q25467966,Piet Inkiriwang,Politikus
Q12505496,Piet Pagau,Politikus
Q7192717,Piet Tallo,Politikus
Q112897432,,Politikus
Q112897529,,Politikus
Q108893912,Pieter C Zulkifli,Politikus
Q112897501,Pieter Kondjol,Politikus
Q109695761,Pieter Paat,Politikus
Q109693323,Piher Ginting,Politikus
Q97191948,Pilar Saga Ichsan,Politikus
Q109698024,Pingkan Veronika Ester,Politikus
Q109692868,Pinondang Simanjuntak,Politikus
Q108889762,Pinto Jayanegara,Politikus
Q109426578,Pipin Sopian,Politikus
Q109692941,Pirton Roul Hutagalung,Politikus
Q112897483,,Politikus
Q112897486,,Politikus
Q109695430,Piter Setiono,Politikus
Q109450367,Piter Thinung Pitoby,Politikus
Q109451161,Pither Singkali,Politikus
Q109695261,Pitriadin Rahaimin,Politikus
Q109426637,Pitrimawati,Politikus
Q109694081,Pitta Uli Mindaria Sinaga,Politikus
Q12505698,Pius Lustrilanang,Politikus
Q109697706,Poedjianto Hadi,Politikus
Q12505909,,Politikus
Q12505908,Poempida Hidayatulloh,Politikus
Q109611275,,Politikus
Q109692791,Poltak Simamora,Politikus
Q112896195,,Politikus
Q109450342,Ponco Sulistyo Kono,Politikus
Q109692721,Pontas Pardede,Politikus
Q120202235,Pontus Sitorus,Politikus
Q109431720,,Politikus
Q18421380,Popong Otje Djundjunan,Politikus
Q17410935,,Politikus
Q109694107,Poppy Ramadhani Trijata,Politikus
Q123876803,Poppy Safitry Artista,Politikus
Q109695077,Popy Maretha,Politikus
Q109692874,Porkas Halomoan Rangkuti,Politikus
Q109692882,Posma Marpaung,Politikus
Q108889442,Posman Butar Butar,Politikus
Q109693029,Poundsterling Harahap,Politikus
Q109696151,Pra Suryaning Bela,Politikus
Q2107268,Prabowo Subianto,Politikus
Q12506310,Prabu Revolusi,Politikus
Q25462379,Pradi Supriatna,Politikus
Q109694278,Pradina Vitri,Politikus
Q12506342,Pramono Anung,Politikus
Q7238276,Pramono Edhie Wibowo,Politikus
Q109692448,Pramulatsih Wijayatmi,Politikus
Q49256793,Prananda Surya Paloh,Politikus
Q25469226,Prasetyo Edi Marsudi,Politikus
Q105969652,Prasetyo Hadi,Politikus
Q108901845,Prasetyo Singgih,Politikus
Q12506406,Pratikno,Politikus
Q17410947,Prawoto Mangkusasmito,Politikus
Q109694479,Prayitno,Politikus
Q109449270,Prayoga,Politikus
Q109697280,Prayoga Putera Utma,Politikus
Q109448870,Prettya Lestari,Politikus
Q109695643,Pribadyo Sastra Atmojo,Politikus
Q108896707,Prihatin Kusdini,Politikus
Q12506447,,Politikus
Q4378323,Prijono,Politikus
Q123873088,Prima Salam,Politikus
Q109697313,Primanita Sukma,Politikus
Q109698084,Primson Daulat Simanjuntak,Politikus
Q12506459,Primus Yustisio,Politikus
Q109695865,Pris Pilo Davina L.,Politikus
Q109427819,Pris Qomar Najam Wibawa,Politikus
Q109448811,Priscilla Henny Destianty,Politikus
Q109694796,Priscillia Suntoso,Politikus
Q109697401,Priska Natalia Tanto Santoso,Politikus
Q109695950,Pritta Satyanti,Politikus
Q109426062,Priyanto Raharjo,Politikus
Q108892859,Priyatno Edy Kuncoro,Politikus
Q12506486,Priyo Budi Santoso,Politikus
Q108894990,Probo Yuniar Wahyudianto,Politikus
Q109696277,Prof Dr Pono Bone,Politikus
Q109697721,Prof. Didiek J. Rachbini,Politikus
Q109698057,Prof. Dr. Aziz Azirin,Politikus
Q109694168,Prof. Dr. Azzam Jasin,Politikus
Q109697242,Prof. Dr. Dr. Adinajani H. Mohdi,Politikus
Q109696954,Prof. Dr. Hj. Wiwik Sringatin,Politikus
Q112897195,Prof. Dr. Julyeta Paulina Amelia Runtuwene,Politikus
Q109696613,Prof. Dr. M. Tahir Azhary,Politikus
Q109696978,Prof. Dr. Maman Abdurrahman,Politikus
Q109694473,Prof. Dr. Mochtar Effendi,Politikus
Q109695752,Prof. Dr. Qomari Anwar,Politikus
Q109695380,Prof. Dr. Sanusi Husin,Politikus
Q109696820,Prof. Dr. Sudigdo Adi,Politikus
Q109695823,Prof. Dr. Sutarto Prodjodisastro,Politikus
Q109696983,Prof. Dr. Wila Chandrawila,Politikus
Q4250945,"Prof. Dr. Yahya A. Muhaimin, M.P.A.",Politikus
Q109693244,Prof. Drg. Slamet Tarigan,Politikus
Q109698646,Prof. Drs. H. Cecep Syarifudin,Politikus
Q109697996,Prof. H.B. Tamam Achda,Politikus
Q109694393,Prof. Ir. H. Bochari Rahman,Politikus
Q109693787,Prof. Mirrian Sjofyan Arif,Politikus
Q109694326,Prof.Dr.Mgs. H.Usman Said,Politikus
Q109693310,Prof.Dr.Ms. Tumanggor,Politikus
Q109694328,Prof.Ir.H. Hazairin Samaulah,Politikus
Q15646541,Puan Maharani,Politikus
Q109428278,Puji Sri Hastuti,Politikus
Q17410954,,Politikus
Q109495889,Pulihono,Politikus
Q109692680,Pulo Raja Soaloon Banjarnahor,Politikus
Q108893409,Pulung Agustanto,Politikus
Q112896664,,Politikus
Q61118414,Punjul Santoso,Politikus
Q12507179,Puput Novel,Politikus
Q109694373,Purbatua Hutasuhut,Politikus
Q25466584,Purbodiningrat,Politikus
Q108889042,Purnama D. Napitupulu Sitompul,Politikus
Q109861692,Purnama Setia Budi,Politikus
Q109694025,Purnomo Budi Apriyanto,Politikus
Q21808666,Purnomo Muhammad Yudhi,Politikus
Q97203022,,Politikus
Q109448736,Purwaji,Politikus
Q109444194,Purwinahyu,Politikus
Q108893168,Purwoko Julisasongko,Politikus
Q109696379,Puspasari Amirullah,Politikus
Q133530307,,Politikus
Q109696945,Puspita Candra Kirana,Politikus
Q108889548,Puspitasari,Politikus
Q96988370,Puteri Anetta Komarudin,Politikus
Q12507435,Puti Guntur Soekarno,Politikus
Q108889963,Puti Hasni,Politikus
Q18421415,Putih Sari,Politikus
Q123872372,Putra Absor Hasibuan,Politikus
Q109861256,,Politikus
Q109697658,Putra Fajar,Politikus
Q109694400,Putra Jaya Husin,Politikus
Q7262402,Putra Nababan,Politikus
Q25457667,Putri Kuswisnu Wardani,Politikus
Q109697654,Putri Nida Khillizah,Politikus
Q109429475,Putri Rosdiana,Politikus
Q109451005,Putri Utami Muis,Politikus
Q124160461,Putri Zulkifli Hasan,Politikus
Q123885433,Putriana,Politikus
Q17410972,Putu Agus Suradnyana,Politikus
Q109611226,,Politikus
Q109419159,Putu Indra Lesmana,Politikus
Q108888613,Putu Mara Artha,Politikus
Q112896816,,Politikus
Q96989589,Putu Supadma Rudana,Politikus
Q12507499,,Politikus
Q112896456,,Politikus
Q109697797,,Politikus
Q109430875,,Politikus
Q108893361,,Politikus
Q134484016,,Politikus
Q97223167,,Politikus
Q109449971,,Politikus
Q109696609,,Politikus
Q109448880,R Benhard S,Politikus
Q109697037,R Conny Kamayanti,Politikus
Q108891678,R Hadymartomo,Politikus
Q108901889,R Kunheruhardjo. Se.Si,Politikus
Q109443268,R Mawarni Putri Tampubolon,Politikus
Q112896641,,Politikus
Q109695853,R Sutjipto SH,Politikus
Q112035014,,Politikus
Q108891295,R. Arningsih,Politikus
Q109695951,R. Ary Wibowono Munandar,Politikus
Q108893316,R. Ay. Leginingsih,Politikus
Q109697228,R. Ay. Vanessa Prameswara Suharis. SH.,Politikus
Q109697921,R. Bagus Suryama Majana S,Politikus
Q108901657,R. Bambang Sari Raharjo,Politikus
Q108901503,R. Benny Kisworo,Politikus
Q109695996,R. Dewi Anggraeni Sudarwati Simanjuntak,Politikus
Q109427580,R. Dewi Novita Kurniawati,Politikus
Q109861446,,Politikus
Q109719418,R. Dwi Hidyati,Politikus
Q109694438,R. Dwindy Saldiwinata,Politikus
Q109541287,R. Ella  Girikomala,Politikus
Q109697646,R. Eming Suwandinah,Politikus
Q108895415,R. Epesus Nyarong,Politikus
Q109694511,R. Erwin Moeslimin Singajuru,Politikus
Q109694216,R. Febriansyah Tradjumas Rojak,Politikus
Q109541331,,Politikus
Q109426464,R. Hardiyanto Prijokoesoemo,Politikus
Q12507527,R. Hartono,Politikus
Q109697612,R. Ida Dewi,Politikus
Q108892098,R. Ida Sundari,Politikus
Q109696891,R. Iman Sunarjadi,Politikus
Q108894101,R. Indra Priangkasa,Politikus
Q109696629,R. Kurniati,Politikus
Q109695681,R. Lucy Ratna Nazirwan,Politikus
Q109611218,,Politikus
Q108893681,R. Opon Rohanah Tamami,Politikus
Q12507532,R. Pramono,Politikus
Q108891501,R. Roro Tri Ponningsih,Politikus
Q108893777,R. Rr. Daisy Hartikti,Politikus
Q109426420,R. Rudy Irawan,Politikus
Q109697867,R. Santoso Sogianto,Politikus
Q109719416,R. Soemaryoto,Politikus
Q954217,,Politikus
Q108895896,R. Sudirman,Politikus
Q109697841,R. Sugiri Purbakusuma,Politikus
Q109541313,,Politikus
Q109697836,R. Sulistyanto,Politikus
Q112896510,,Politikus
Q109693024,R. Timur Panjaitan,Politikus
Q109719474,R. Tri Karyanti,Politikus
Q109696852,R. Trianggono,Politikus
Q109541303,,Politikus
Q109444287,R. Wijaya Dg Mappasomba,Politikus
Q109719504,R. Wiryanto Budi Santoso,Politikus
Q109449545,R. Yosef Ari Wibowo,Politikus
Q109695730,R. Yuniono Soehartjahjono S,Politikus
Q109719472,R. Yusuf Maulana,Politikus
Q109697668,R.A. Amalia Santoso,Politikus
Q109861881,,Politikus
Q109697900,R.Aj Noverita,Politikus
Q109443038,R.Dwi Pantja Wibowo,Politikus
Q109696647,R.E. Upiah Suryawati,Politikus
Q109696728,R.E.J. Soesiarto PS,Politikus
Q108889725,R.J Soehandoyo,Politikus
Q109698044,R.M J.B. Pratiwo Suryo Haursandi,Politikus
Q109694256,R.M. Budi Sentosa,Politikus
Q109696148,R.M. Soedhiro,Politikus
Q109693780,R.M.E. Astutiningsih,Politikus
Q19731320,,Politikus
Q109697960,R.O. Tambunan,Politikus
Q109692513,R.R. Rintowati,Politikus
Q109695719,RA. Aty Koeshadiwati,Politikus
Q109696073,RA. Kusumawati Yudhaningrum,Politikus
Q109695453,RM A. Syarif Hidayat,Politikus
Q18421449,RO Tambunan,Politikus
Q109427755,Ra Candri Mahanani Puspitasari,Politikus
Q109696477,Ra Dian Christiani,Politikus
Q108892989,Ra Ida Riyanti,Politikus
Q109692764,Rabiatul Chuzaimah Z,Politikus
Q14917433,Rachel Maryam,Politikus
Q109693854,Rachim Sitepu,Politikus
Q109694262,Rachma Heriyani Nizami,Politikus
Q108893060,Rachmad Widiyanto,Politikus
Q12507593,,Politikus
Q65209326,Rachman Djalili,Politikus
Q109694351,Rachmat Eko Setiawan,Politikus
Q12507596,Rachmat Gobel,Politikus
Q96988063,Rachmat Hidayat,Politikus
Q109427624,Rachmat Mujiono,Politikus
Q109697365,Rachmat Putra Jaya Moslem Taher,Politikus
Q138414851,Rachmat Riyanto,Politikus
Q109696415,Rachmat Santoso,Politikus
Q109697577,Rachmat Yasin,Politikus
Q109861428,,Politikus
Q109702005,Rachmawati Peni Sutantri,Politikus
Q12507600,Rachmawati Soekarnoputri,Politikus
Q109696226,Rachmi Dewi Wulansari,Politikus
Q109697309,Rachyoel Sigar,Politikus
Q109443609,Raden Achmad Aryandra,Politikus
Q25468706,Raden Adipati Surya,Politikus
Q112896629,,Politikus
Q109696320,Raden Ahmad Guntur Makmun Soesilo,Politikus
Q3569429,Raden Aria Adipati Wiranatakoesoema,Politikus
Q109428447,Raden Besse Kartoningrat,Politikus
Q109692370,Raden Danika Sarottama,Politikus
Q16690386,Raden Darsono Notosudirdjo,Politikus
Q109541192,Raden Hari Tjahyono,Politikus
Q109695398,Raden Kalbadi,Politikus
Q108892151,Raden Tedi,Politikus
Q109696532,Radhian Irfan,Politikus
Q109541875,,Politikus
Q109541094,Radianto Star,Politikus
Q109439188,,Politikus
Q108901651,Raditya Dwi Putra Kagiswana,Politikus
Q108891437,Raditya Putra Pratama,Politikus
Q108901902,Radius Anwar,Politikus
Q16323950,,Politikus
Q109694354,Radjab Semendawaya,Politikus
Q109694824,Radjoki Fr. Sinaga,Politikus
Q109696571,Raeny Nurdiana,Politikus
Q109442567,Rafael Situmorang,Politikus
Q109541945,,Politikus
Q17410982,Rafdinal,Politikus
Q109540919,,Politikus
Q109692702,Rafida,Politikus
Q123726169,,Politikus
Q85993760,Rafli,Politikus
Q109692879,Rafriandi Nasution,Politikus
Q109695515,Ragayuni Rismayani,Politikus
Q108903049,Raguan Aljufri,Politikus
Q108891141,Raha Bungawali Mandji,Politikus
Q109696124,Rahadi,Politikus
Q19731343,Rahadi Zakaria,Politikus
Q64998879,Rahardjo Prodjopradoto,Politikus
Q109435980,,Politikus
Q109696723,Rahayu Dewintosasi,Politikus
Q109693740,Rahayu Dwi Ridarwati,Politikus
Q109450344,Rahayu Hamzah,Politikus
Q19731920,Rahayu Saraswati,Politikus
Q109427137,Rahayu Senjayawati,Politikus
Q109693055,Rahen Sidabutar,Politikus
Q109694195,Rahidin H. Anang,Politikus
Q109694041,Rahimah,Politikus
Q109695072,Rahiman,Politikus
Q17410648,,Politikus
Q109611202,,Politikus
Q12507702,Rahma Sarita,Politikus
Q96988010,Rahmad Handoyo,Politikus
Q109540953,,Politikus
Q109448857,Rahmad Jevary Juniardo,Politikus
Q25469565,Rahmad Mas'ud,Politikus
Q31172828,Rahmad Pribadi,Politikus
Q109692803,Rahmad Setia Budi,Politikus
Q112896932,,Politikus
Q109692371,Rahmadi,Politikus
Q112896401,,Politikus
Q109861657,,Politikus
Q109693620,Rahmah Anisah,Politikus
Q13257554,Rahmah El Yunusiyyah,Politikus
Q108890743,Rahman,Politikus
Q108895381,Rahman Amin,Politikus
Q109692516,Rahman Ibrahim,Politikus
Q109541802,Rahman Jihad,Politikus
Q109450757,Rahman Syah,Politikus
Q112896258,,Politikus
Q109692423,Rahmani Yahya,Politikus
Q123870276,Rahmansyah Sibarani,Politikus
Q109696967,Rahmat,Politikus
Q25466277,Rahmat Effendi,Politikus
Q109443054,Rahmat Hidayat,Politikus
Q109695480,Rahmat Hidayat,Politikus
Q112897290,,Politikus
Q123874198,Rahmat Mirzani Djausal,Politikus
Q109564152,Rahmat Muhajirin,Politikus
Q65213904,Rahmat Nasution Hamka,Politikus
Q109696435,Rahmat Rahadja,Politikus
Q109427860,Rahmat Sahid,Politikus
Q31172982,Rahmat Saleh,Politikus
Q109451108,Rahmat Saleh,Politikus
Q120202106,Rahmat Santoso,Politikus
Q109692628,Rahmat Sorialam Harahap,Politikus
Q108892294,Rahmat Sulaeman,Politikus
Q123710694,Rahmat Trianto,Politikus
Q133545641,,Politikus
Q19752642,Rahmat Yasin,Politikus
Q109693976,Rahmatsyah Ramadhany,Politikus
Q109541193,,Politikus
Q109696424,Rahmatullah,Politikus
Q109696273,Rahmatullah Sidik,Politikus
Q109694230,Rahmatullah Sulaiman,Politikus
Q109695059,Rahmawati,Politikus
Q130465186,,Politikus
Q109426864,Rahmawati Suprapto,Politikus
Q109697780,Rahmazita,Politikus
Q109694273,Rahmelia,Politikus
Q109694356,Rahmi Aminus,Politikus
Q109692751,Rahmi Badriah,Politikus
Q109697657,Rahmiati Agustyna,Politikus
Q109541840,,Politikus
Q109697377,Rahmu Hidayati,Politikus
Q109692756,Rahniz Faury Hawari Lubis,Politikus
Q12507711,Rahudman Harahap,Politikus
Q109435794,Raidin Pinim,Politikus
Q16183751,Raihan Iskandar,Politikus
Q109695922,Rainer R. Rarumangkay,Politikus
Q109861652,,Politikus
Q133277032,,Politikus
Q109449018,Raja Huntal Gading Hendry Artlioner Sihite,Politikus
Q4200630,Raja Inal Siregar,Politikus
Q25464379,Raja Juli Antoni,Politikus
Q109693267,Raja K Sembiring Meliala,Politikus
Q17411315,Raja Kami Sembiring Meliala,Politikus
Q112896152,,Politikus
Q109693745,Raja Ramli Ibrahim,Politikus
Q12507742,Raja Sapta Oktohari,Politikus
Q109443149,Rajab Indra Hakim Hasibuan,Politikus
Q109861727,,Politikus
Q109693058,Rajab Nasution,Politikus
Q109692796,Rajamin Sirait,Politikus
Q109693255,Rajamon Purba,Politikus
Q28355698,,Politikus
Q108889433,Rajin Sitepu,Politikus
Q12507786,Rama Pratama,Politikus
Q109693233,Ramadansyah,Politikus
Q109698040,Ramadhan Harahap,Politikus
Q17410994,Ramadhan Pohan,Politikus
Q109694878,Ramadhani Aksyah,Politikus
Q109436632,,Politikus
Q112896286,,Politikus
Q109694814,Ramayanti Adnan,Politikus
Q18421318,Rambe Kamarul Zaman,Politikus
Q108891453,Rambe Marodjahan B,Politikus
Q109692888,Rambe Marodjohan Butar Butar,Politikus
Q108902013,Rambun Sumardi,Politikus
Q109541222,,Politikus
Q109694085,Ramdhansyah Siregar,Politikus
Q109696360,Ramlah Umar,Politikus
Q109692464,Ramlan,Politikus
Q109433941,Ramlan Badawi,Politikus
Q112896205,,Politikus
Q109443531,Ramlan Holdan,Politikus
Q109541654,,Politikus
Q112897575,,Politikus
Q109692460,Ramli Ivar,Politikus
Q109541893,,Politikus
Q56400062,Ramli MS.,Politikus
Q109861504,,Politikus
Q109449597,Ramli Zr,Politikus
Q109448893,Ramli. Fe,Politikus
Q109541853,,Politikus
Q109861341,Ramly I. Umasugi,Politikus
Q109695829,Ramly Tambunan,Politikus
Q109696120,Ramona Gunawan,Politikus
Q109861952,,Politikus
Q112174363,,Politikus
Q96987582,Ramson Siagian,Politikus
Q19944135,Ramzi,Politikus
Q123886560,Randi Agnisio Durhaman,Politikus
Q109695759,Randi Lapian,Politikus
Q123712299,Randi Zulmariadi,Politikus
Q109693521,Ranely Rafki Marlon,Politikus
Q123877607,Rani Mauliani,Politikus
Q109695162,Ranie Utami Ronie,Politikus
Q96987324,Rano Al Fath,Politikus
Q517317,Rano Karno,Politikus
Q108889351,Ranoldi Mardinsyah,Politikus
Q109429220,Rantala Sikayo,Politikus
Q28723832,,Politikus
Q109703354,Raphael Sahyudi,Politikus
Q109861945,,Politikus
Q61118207,Rapidin Simbolon,Politikus
Q12508091,Rappiudin Hamarung,Politikus
Q109696266,Rasida Siregar,Politikus
Q12508123,Rasidin,Politikus
Q109693536,Rasimah,Politikus
Q19731447,,Politikus
Q109429517,Rasiyo,Politikus
Q108890698,Raslinna Rasidin,Politikus
Q108895843,Rasmadi,Politikus
Q109697047,Rasmi,Politikus
Q109697508,Rasmi Thamrin,Politikus
Q109697660,Rasmina Pakpahan,Politikus
Q108894779,Rasta Wiguna,Politikus
Q7295346,Rasuna Said,Politikus
Q109697586,Rasuten Sihombing,Politikus
Q112897302,,Politikus
Q109436663,Rasyid Assaf Dongoran,Politikus
Q109443711,Rasyid Maratim,Politikus
Q109694151,Rasyida Aziz,Politikus
Q108890498,Rasyidi,Politikus
Q108901491,Rasyidie Dharmawan,Politikus
Q109540902,,Politikus
Q109541438,,Politikus
Q109448904,Rati Pitria Ningsi,Politikus
Q109442765,Ratih Arisanti,Politikus
Q96989087,Ratih Megasari Singkarru,Politikus
Q109697315,Ratih Nilam Widyani,Politikus
Q109427837,Ratih Purnamasari,Politikus
Q12508165,Ratih Sanggarwati,Politikus
Q109697598,Ratih Sari Maindrati,Politikus
Q108892570,Ratih Widyawati,Politikus
Q17411007,,Politikus
Q109428423,Ratna Dhamayanti,Politikus
Q109696979,Ratna Djatnika,Politikus
Q109697519,Ratna Djuwita,Politikus
Q109692898,Ratna E.L. Tobing,Politikus
Q108893812,Ratna Juita Yakoeb,Politikus
Q74796806,Ratna Juwita Sari,Politikus
Q109693916,Ratna M. Silitonga,Politikus
Q112896364,,Politikus
Q109426507,Ratna Mulya Madurani,Politikus
Q108892157,Ratna Sarah Ayu,Politikus
Q108889923,Ratna Yustisia Purwaningtyas,Politikus
Q109695415,Ratnawati,Politikus
Q112896535,Ratnawati,Politikus
Q132320027,Ratnawati Arif,Politikus
Q109697814,Ratnawati Sofia M Lubis,Politikus
Q109695578,Ratnawati Wijana,Politikus
Q109430370,Ratri Handayani,Politikus
Q109697834,Ratri Wahyu Mulyani,Politikus
Q107340498,Ratu Ati Marliati,Politikus
Q7296050,Ratu Atut Chosiyah,Politikus
Q108894908,Ratu Dian Hatifah,Politikus
Q109696187,Ratu Etty Siti Setiaty,Politikus
Q109696199,Ratu Mas Intan,Politikus
Q109694065,Ratu Munawarah Zulkifli,Politikus
Q109439264,Ratu Munawaroh,Politikus
Q96988805,Ratu Ngadu Bonu Wulla,Politikus
Q109695204,Ratu Nurul Badriah,Politikus
Q19731457,Ratu Raja Arimbi Nurtina,Politikus
Q120202013,,Politikus
Q1257869,,Politikus
Q108894803,Ratu Siti Romlah,Politikus
Q109698064,Ratu Sri Agus Mulyaningsih,Politikus
Q17410464,Ratu Tatu Chasanah,Politikus
Q123726026,,Politikus
Q109696385,Ratu Tinty Fatinah Chatib,Politikus
Q109696527,Ratunisa,Politikus
Q112897311,Raup,Politikus
Q109495672,Ravindra Airlangga,Politikus
Q4263173,Ray Sahetapy,Politikus
Q109695779,Raya Pertiwi,Politikus
Q109692338,Raydaina Akmalia Yunasti,Politikus
Q109441110,Raymundus Bena,Politikus
Q109432932,Raymundus Sau Fernandes,Politikus
Q25464620,Razman Arif Nasution,Politikus
Q112896685,,Politikus
Q7299896,,Politikus
Q109695455,Rd. A. Lukman,Politikus
Q109696333,Rd. Gina Adriana Sanova,Politikus
Q109697066,Rd. Hj. Nelly Kartanegara,Politikus
Q109697469,Reapelt A. Kairupan,Politikus
Q65210351,Redianto Heru Nurcahyo,Politikus
Q109541522,Refafi Gah,Politikus
Q109696632,Refly D. Vandersloot,Politikus
Q109693570,Refma Efita,Politikus
Q12508303,Refrizal,Politikus
Q109442688,Regina M. Muabuay,Politikus
Q108889165,Regina Tetty Mary,Politikus
Q115116931,Reido Deskumar,Politikus
Q109697032,Reinhart Parmonangan Tambunan,Politikus
Q112896282,,Politikus
Q109697602,Rekso Ageng Herman,Politikus
Q20426750,Rekson Silaban,Politikus
Q109450038,Rela Ismarini,Politikus
Q49253488,Remigo Yolando Berutu,Politikus
Q109696597,Rempu Sora Rayat,Politikus
Q109425912,Rendi Ermansyah Putra,Politikus
Q112897106,,Politikus
Q109697372,Rendie Arindra Ferdian,Politikus
Q17411021,Rendra Kresna,Politikus
Q12508447,Rendy Lamadjido,Politikus
Q112897245,,Politikus
Q109495918,Rendy Ronaldy Bimantara,Politikus
Q109495954,Rengga Kristianto,Politikus
Q109541523,,Politikus
Q16188697,Reni Marlinawati,Politikus
Q109694346,Reni Marsiana,Politikus
Q112896333,,Politikus
Q109697776,Renny,Politikus
Q96987355,Renny Astuti,Politikus
Q109693558,Renny Fitrisia,Politikus
Q109696083,Renny Novianita,Politikus
Q109444612,Renny Sartika,Politikus
Q108892176,Renny Soediro,Politikus
Q109696152,Reno Sari,Politikus
Q109444630,Renold Darmasyah,Politikus
Q123332740,Renville Antonio,Politikus
Q109438096,Reny Lamadjido,Politikus
Q108901868,Reny Widya Lestari,Politikus
Q108890205,Reppy Softiwati,Politikus
Q109425926,Resita Kaniya,Politikus
Q134089041,,Politikus
Q14917436,Ressa Herlambang,Politikus
Q108889435,Ressy Arza,Politikus
Q109695198,Ressya Dianty,Politikus
Q109693449,Restianrick Bachsjirun (Eric),Politikus
Q109693899,Retno Dwi Astuti,Politikus
Q18342668,Retno Marsudi,Politikus
Q109697820,Retno Pantjasetiawati,Politikus
Q123883768,Retno Sariati Sandra Lukito,Politikus
Q108890517,Retno Susilowati Amir,Politikus
Q109427693,Retno Wulansari,Politikus
Q109693229,Revi Ernama Yanti,Politikus
Q109451750,Revli,Politikus
Q108895820,Revli Orelius Mandagie,Politikus
Q109696066,Reymond Wurangian,Politikus
Q19723713,Reza Aditya,Politikus
Q6107468,Reza Artamevia,Politikus
Q109693757,Reza Pahlefi,Politikus
Q109693361,Reza Pahlevi,Politikus
Q109697034,Reza Satria,Politikus
Q109697907,Reza Slamet Riyadi,Politikus
Q109695694,Reza Syailendra,Politikus
Q109693996,Reza Vietna Putra,Politikus
Q109433201,,Politikus
Q105970006,Rezka Oktoberia,Politikus
Q108896540,Rhony Sapulette,Politikus
Q109449828,Ria Dahlia,Politikus
Q109695568,Ria Ferial Karim,Politikus
Q108903006,Ria Fitriana,Politikus
Q109692401,Ria Haryanti,Politikus
Q109697727,Ria Mariana,Politikus
Q109435883,Ria Mayang Sari,Politikus
Q109695488,Ria Nurcahyani,Politikus
Q109698019,Ria Pratiwi,Politikus
Q109693222,Ria Rumata Aritonang,Politikus
Q17411026,Ria Saptarika,Politikus
Q109495330,Ria Sri Woelandari,Politikus
Q108891816,Riad Oscha Chalik,Politikus
Q109697024,Rian Andi Sumarno,Politikus
Q49255881,Rian Ernest,Politikus
Q123219197,Rian Firmansyah,Politikus
Q109443969,Riana Dewi Kurniawati,Politikus
Q123872396,Riana Doris Sembiring,Politikus
Q123876301,Riano P. Ahmad,Politikus
Q108891142,Ribawanto Suyoso,Politikus
Q109696235,Ribca F. Kosakoy,Politikus
Q109540972,,Politikus
